E_HE1,E_LI1,E_C1,E_C2,E_C3,E_N2,E_N3,E_O1,E_O2,E_NE1,E_NE2,E_NA1,E_MG1,E_MG2,E_AL1,E_AL2,E_AL3,E_SI1,E_SI2,E_SI3,E_SI4,E_S1,E_S2,E_S3,E_CA1,E_CA2,E_SC1,E_SC2,E_TI1,E_TI2,E_V1,E_V2,E_CR1,E_CR2,E_MN1,E_FE1,E_FE2,E_FE3,E_CO1,E_NI1,E_CU1,E_ZN1,E_SR1,E_Y1,E_Y2,E_ZR1,E_ZR2,E_NB1,E_MO1,E_RU1,E_BA2,E_LA2,E_CE2,E_PR2,E_ND2,E_SM2,E_EU2,E_GD2,E_DY2,E_VEIL,E_FEH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,0.07,,,,0.32,0.04,,0.1,,,0.14,,,,,,,0.19,,0.15,0.28,0.3,0.19,0.23,,0.16,0.24,0.2,0.08,0.11,,0.13,0.29,0.13,0.14,,,0.11,0.06,0.21,,,,0.2,0.06,0.09,,0.18,,0.09,,,,0.064106025
,0.61222625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,0.30749205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,0.55773664,,,,,,,,,,0.01,0.02,,0.03,,,0.01,,,,0.0,,,0.0,,0.0,0.04,0.01,0.06,0.02,,0.01,0.0,,0.02,0.0,,0.09,0.01,,,,,0.12,,,,,,0.08,0.0,0.0,,,,,,,,0.049218107
,0.4676086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,0.04,,,0.01,,,0.02,,,,,,,,,,0.1,,0.1,0.18,,,,,0.0,0.0,,0.13,0.16,,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.063412845
,,,,,,,,,,,0.08,0.11,,0.06,,,0.07,,,,0.0,,,0.02,,,0.1,0.01,0.07,,,0.03,0.0,,0.0,0.0,,,0.1,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,0.022849372
,0.03580103,,,,,,,,,,0.03,0.07,,0.0,,,0.02,,,,0.0,,,0.01,,,0.01,0.02,0.0,0.02,,0.01,0.0,,0.01,0.01,,0.09,0.0,,,,,0.06,,,,,,0.02,0.0,,,,,,,,,0.008867671
,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,0.0
,,,,,,,,,,,0.03,0.02,,0.02,,,0.02,,,,,,,0.03,,0.18,0.06,0.08,0.06,0.05,,0.03,,,0.07,0.01,,0.18,0.02,,,,,0.0,,,,,,0.0,,,,,,,,,,0.0
,0.020523744,,,,,,,,,,0.0,0.03,,0.05,,,0.02,,,,0.0,,,0.0,,,0.04,0.02,0.02,0.0,,0.01,0.0,,0.03,0.01,,0.04,0.0,,,,,0.08,,,,,,0.01,0.0,,,,,,,,,0.021843033
,,,,,,,,,,,0.01,0.04,,,,,0.01,,,,,,,0.07,,,0.08,0.11,0.05,0.13,,0.17,0.0,,0.0,0.0,,0.11,0.04,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,0.040246118
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,0.69548064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,0.01,0.01,,0.02,,,0.03,,,,,,,0.0,,0.03,0.0,0.06,0.08,0.04,,0.05,0.0,,0.03,0.02,,0.0,0.02,,,,,0.01,,,,0.0,,0.04,0.0,0.0,,,,,,,,0.0029351346
,,,,,,,,,,,0.01,0.22,,0.0,,,0.01,,,,0.0,,,,,0.18,0.07,0.09,0.2,0.13,,,,,0.0,0.0,,0.13,0.02,,,,,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,0.11752711
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,0.5848658,,,,,,,,,,0.05,0.01,,0.03,,,0.02,,,,0.0,,,0.01,,,0.01,0.05,0.01,0.06,,0.03,0.0,,0.04,0.0,,0.08,0.01,,,,,0.0,,,,,,0.04,0.0,,,,,,,,,0.019575587
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0
,,,,,,,,,,,0.1,0.03,,0.06,,,,,,,,,,0.04,,0.01,0.0,0.06,,0.11,,0.0,0.0,,0.03,0.05,,0.07,0.02,,,,,0.06,0.01,,,0.0,,,0.0,0.07,,,,0.0,,,,0.0065297843
,0.1,0.07,,,,,0.01,,,,0.09,0.09,,0.05,,,0.08,0.02,,,,,,0.08,0.01,0.08,0.17,0.11,0.11,0.1,,0.16,0.16,0.06,0.09,0.11,,0.08,0.12,0.13,0.07,,,0.07,0.22,0.16,,,,0.05,0.16,0.01,,0.14,,0.08,,,,0.061418038
,0.05,0.29,,,,,0.02,,,,0.11,0.07,,0.06,,,0.09,0.05,,,,,,0.12,0.14,0.16,0.17,0.1,0.16,0.15,,0.13,0.17,0.1,0.1,0.12,,0.06,0.11,0.12,0.05,,,0.14,0.09,0.14,,,,0.04,0.12,0.02,,0.12,,0.04,,,,0.06292352
,,0.1,,,,,0.02,,,,0.17,0.14,,0.05,,,0.14,0.01,,,,,,0.13,,0.11,0.25,0.14,0.1,0.18,,0.12,0.15,0.05,0.09,0.08,,0.11,0.12,0.14,0.13,,,0.14,0.06,0.06,,,,0.03,0.05,0.02,,0.15,,0.04,,,,0.06393266
,,,,,,,0.03,,,,0.04,0.06,,0.05,,,0.09,0.05,,,,,,0.11,,0.13,0.13,0.12,0.11,0.11,,0.11,0.09,0.1,0.09,0.07,,0.08,0.09,0.16,0.05,,,0.1,0.06,0.11,,,,0.04,0.09,0.02,,0.12,,0.03,,,,0.063663356
,0.07,0.5,,,,,0.05,,,,0.08,0.16,,0.05,,,0.11,0.09,,,,,,0.11,,0.22,0.19,0.19,0.3,0.12,,0.27,0.12,0.16,0.12,0.1,,0.1,0.17,0.12,0.29,,,0.09,0.26,0.27,,,,0.02,0.17,0.02,,0.15,,0.01,,,,0.067019366
,,0.09,,,,,0.04,,,,0.06,0.08,,0.05,,,0.1,0.09,,,,,,0.11,0.1,0.1,0.14,0.1,0.14,0.13,,0.11,0.12,0.07,0.09,0.11,,0.09,0.1,0.04,0.06,,,0.1,0.05,0.06,,,,0.01,0.08,0.02,,0.11,,0.01,,,,0.062193807
,,0.02,,,,,0.01,,,,0.06,0.09,,0.04,,,0.09,0.13,,,,,,0.08,,0.15,0.15,0.12,0.21,0.11,,0.12,0.1,0.09,0.1,0.08,,0.07,0.14,0.05,0.14,,,0.11,0.17,0.17,,,,0.03,0.08,0.06,,0.08,,0.03,,,,0.06512625
,0.123537555,0.33,,,,,0.12,,,,0.05,0.1,,0.1,,,0.1,0.04,,,,,,0.12,,0.14,0.23,0.12,0.18,0.09,,0.17,0.16,0.05,0.1,0.11,,0.09,0.15,0.1,0.13,,,0.12,0.09,0.05,,,,0.09,0.21,0.02,,0.17,,0.02,,,,0.0631972
,0.3,0.07,,,,,0.03,,,,0.09,0.1,,0.04,,,0.11,0.04,,,,,,0.08,0.13,0.15,0.28,0.11,0.11,0.13,,0.13,0.14,0.08,0.09,0.08,,0.08,0.14,0.18,0.06,,,0.12,0.22,0.15,,,,0.02,0.08,0.03,,0.11,,0.03,,,,0.0635104
,,,,,,,0.04,,,,0.05,0.1,,0.05,,,0.09,0.02,,,,,,0.12,,0.12,0.16,0.11,0.11,0.09,,0.11,0.14,0.06,0.09,0.09,,0.07,0.1,0.05,0.07,,,0.09,0.17,0.16,,,,0.03,0.15,0.01,,0.12,,0.02,,,,0.06411411
,0.05,,,,,,0.05,,,,0.07,0.07,,0.04,,,0.1,0.03,,,,,,0.11,,0.14,0.18,0.1,0.12,0.1,,0.13,0.17,0.15,0.09,0.1,,0.09,0.13,0.09,0.17,,,0.13,0.12,0.11,,,,0.04,0.12,0.02,,0.14,,0.01,,,,0.06337012
,0.12953551,,,,,,0.09,,,,0.23,0.1,,0.06,,,0.1,,,,,,,0.25,,0.17,0.26,0.23,0.24,0.28,,0.19,0.54,0.09,0.19,0.16,,0.16,0.29,0.41,0.1,,,0.27,0.09,0.18,,,,0.29,0.12,0.3,,0.46,,0.1,,,,0.06540868
,,0.19,,,,,0.12,,,,0.12,0.1,,0.04,,,0.11,0.07,,,,,,0.12,,0.12,0.13,0.13,0.16,0.12,,0.15,0.22,0.08,0.1,0.1,,0.07,0.1,0.06,0.03,,,0.14,0.15,0.22,,,,0.1,0.17,0.12,,0.16,,0.01,,,,0.06691878
,,,,,,,0.01,,,,0.11,0.12,,0.02,,,0.1,0.27,,,,,,0.14,,0.17,0.14,0.13,0.22,0.16,,0.19,0.13,0.09,0.11,0.11,,0.08,0.15,0.17,0.22,,,0.17,0.12,0.16,,,,0.1,0.12,0.01,,0.13,,0.05,,,,0.06381121
,,,,,,,0.03,,,,0.15,0.08,,0.1,,,0.14,0.05,,,,,,0.16,,0.27,0.26,0.2,0.31,0.17,,0.31,0.19,0.3,0.14,0.11,,0.14,0.25,0.21,0.29,,,0.16,0.47,0.22,,,,0.05,0.08,0.01,,0.19,,0.42,,,,0.06704757
,0.07,,,,,,0.05,,,,0.37,0.04,,0.03,,,0.22,,,,,,,0.27,,0.25,0.26,0.29,0.22,0.35,,0.23,0.18,0.2,0.12,0.12,,0.14,0.31,0.13,0.17,,,0.13,0.13,0.15,,,,0.34,0.08,0.03,,0.17,,0.1,,,,0.06428017
,,0.52,,,,,0.01,,,,0.07,0.1,,0.06,,,0.16,,,,,,,0.11,,0.14,0.3,0.2,0.32,0.19,,0.35,0.26,0.31,0.15,0.17,,0.12,0.28,0.57,0.31,,,0.25,0.15,0.31,,,,0.08,0.22,0.47,,0.02,,0.03,,,,0.06776119
,0.06,0.44,,,,,0.07,,,,0.1,0.13,,0.03,,,0.11,0.05,,,,,,0.14,,0.13,0.23,0.16,0.16,0.14,,0.17,0.38,0.15,0.11,0.12,,0.09,0.19,0.21,0.26,,,0.17,0.09,0.12,,,,0.06,0.09,0.07,,0.15,,0.05,,,,0.06836431
,0.05,,,,,,0.12,,,,0.5,0.08,,0.03,,,0.24,,,,,,,0.28,,0.28,0.24,0.26,0.28,0.37,,0.21,0.21,0.25,0.12,0.16,,0.14,0.34,0.1,0.13,,,0.23,0.17,0.16,,,,0.34,0.11,0.1,,0.25,,0.1,,,,0.12631649
,,0.1,,,,,,,,,0.29,0.1,,0.04,,,0.09,0.1,,,,,,0.12,,0.05,0.17,0.21,0.29,0.15,,0.24,0.48,0.22,0.14,0.14,,0.16,0.2,0.06,0.3,,,0.2,,0.45,,,,0.1,,,,0.2,,0.01,,,,0.06823622
,,,,,,,0.01,,,,0.51,0.09,,0.05,,,0.15,0.55,,,,,,0.18,,0.06,0.32,0.23,0.31,0.12,,0.28,0.24,0.31,0.15,0.16,,0.06,0.29,0.52,0.36,,,0.25,0.28,0.03,,,,0.16281155,0.18,,,0.22,,0.02,,,,0.06790123
,0.07,0.12,,,,,,,,,0.42,0.8,,0.44,,,0.39,0.38,,,0.33,,,0.51,,0.26,0.41,0.57,0.48,0.39,,0.51,0.4,0.43,0.47,0.71,,0.44,0.83,0.34,0.3,,,0.63,0.25,0.02,,,,0.1,0.5,1.09,,0.37,,,,,,0.13270454
,,0.24,,,,,0.13,,,,0.1,0.13,,0.02,,,0.12,0.13,,,,,,0.13,,0.06,0.15,0.22,0.22,0.16,,0.26,0.17,0.23,0.13,0.13,,0.12,0.27,0.08,0.28,,,0.14,0.43,0.26,,,,0.01,0.07,0.42,,0.15,,0.02,,,,0.12783697
,0.01321251,0.31,,,,,0.03,,,,0.09,0.13,,0.07,,,0.14,0.08,,,,,,0.1,0.15,0.14,0.19,0.14,0.17,0.14,,0.19,0.16,0.13,0.12,0.11,,0.06,0.18,0.1,0.01,,,0.12,0.11,0.16,,,,0.04,0.09,0.05,,0.1,,0.07,,,,0.0652502
,0.3,0.41,,,,,0.01,,,,0.07,0.16,,0.05,,,0.16,,,,,,,0.11,,0.15,0.47,0.2,0.31,0.17,,0.22,0.52,0.11,0.14,0.14,,0.12,0.25,0.17,0.31,,,0.18,0.22,0.06,,,,0.04,0.08,0.46,,0.09,,0.04,,,,0.06479358
,0.07,,,,,,,,,,0.24,0.26,,0.3,,,1.03,,,,,,,0.45,,0.75,0.45,0.42,0.34,0.51,,0.48,0.01,0.44,0.34,0.33,,0.42,0.53,0.29,,,,0.05,0.21,,,,,0.25,,,,0.32,,,,,,0.13715167
,,0.19,,,,,0.08,,,,0.05,0.08,,0.09,,,0.15,0.15,,,,,,0.12,,0.15,0.17,0.15,0.25,0.18,,0.18,0.23,0.13,0.14,0.14,,0.12,0.22,0.03,0.29,,,0.11,0.09,0.35,,,,0.03,0.03,0.04,,0.14,,0.04,,,,0.06853509
,0.1,0.05,,,,,0.1,,,,0.0,0.0,,0.07,,,0.0,0.17,,,0.0,,,0.0,0.02,0.14,0.0,0.0,0.0,0.19,,0.0,0.0,0.11,0.0,0.0,,0.17,0.0,0.24,0.03,,,0.0,0.14,,,,,0.0,0.0,,,0.09,,,,,,0.04235906
,0.05,0.04,,,,,,,,,0.0,0.01,,0.08,,,0.03,0.16,,,,,,0.02,0.06,,0.04,0.05,0.01,0.15,,0.02,0.0,0.1,0.02,0.01,,0.11,0.02,0.09,0.06,,,0.05,,,,,,0.06,0.0,,,0.28,,,,,,0.03896086
,0.05,0.06,,,,,0.02,,,,0.03,0.07,,0.05,,,0.07,0.02,,,,,,0.05,0.27,0.07,0.08,0.08,0.08,0.08,,0.09,0.07,0.05,0.06,0.07,,0.06,0.08,0.08,0.15,,,0.08,0.04,0.05,,,,0.03,0.07,0.02,,0.11,,0.01,,,,0.06463051
,0.3,0.03,,,,,0.07,,,,0.0,0.01,,0.01,,,0.07,0.08,,,,,,0.01,0.22,0.05,0.0,0.02,0.08,0.04,,0.02,0.0,0.07,0.01,0.02,,0.05,0.02,0.1,0.13,,,0.01,0.0,0.11,,0.0,,0.04,0.0,0.06,,0.13,,0.0,,,,0.024858024
,0.05,0.04,,,,,0.01,,,,0.12,0.09,,0.07,,,0.07,0.06,,,,,,0.12,0.07,0.06,0.15,0.1,0.09,0.11,,0.11,0.1,0.09,0.08,0.1,,0.09,0.14,0.15,0.25,,,0.1,0.09,0.1,,,,0.08,0.07,0.06,,0.1,,0.02,,,,0.06419838
,0.06,0.01,,,,,0.02,,,,0.08,0.07,,0.06,,,0.05,0.05,,,,,,0.07,0.22,0.07,0.08,0.08,0.06,0.09,,0.08,0.07,0.06,0.07,0.07,,0.06,0.11,0.1,0.18,,,0.06,0.02,0.05,,,,0.08,0.03,0.03,,0.1,,0.01,,,,0.065314576
,0.3,0.01,,,,,0.03,,,,0.04,0.06,,0.06,,,0.05,0.06,,,,,,0.07,0.17,0.07,0.07,0.08,0.06,0.07,,0.08,0.08,0.05,0.06,0.06,,0.06,0.06,0.14,0.1,,,0.07,0.05,0.08,,,,0.04,0.04,0.04,,0.11,,0.02,,,,0.06502152
,0.06,0.03,,,,,,,,,0.0,0.01,,0.01,,,0.01,0.05,,,,,,0.0,0.04,0.08,0.06,0.03,0.0,0.01,,0.01,0.0,0.16,0.03,0.01,,0.03,0.01,0.12,0.02,,,0.03,,,,,,0.07,0.0,,,0.08,,,,,,0.0058899
,0.05,0.01,,,,,0.01,,,,0.05,0.08,,0.05,,,0.05,0.05,,,,,,0.05,0.2,0.07,0.14,0.07,0.08,0.07,,0.08,0.08,0.05,0.06,0.08,,0.07,0.07,0.04,0.11,,,0.08,0.05,0.08,,,,0.05,0.06,0.05,,0.12,,0.01,,,,0.064754054
,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,0.15,0.14,,,,,,,,,,,,,,,,,,,,,,,,0.13097025
,0.3,0.05,,,,,0.1,,,,0.08,0.08,,0.06,,,0.06,0.05,,,,,,0.07,0.06,0.07,0.07,0.08,0.09,0.09,,0.08,0.08,0.07,0.07,0.07,,0.07,0.08,0.1,0.15,,,0.07,0.05,0.1,,,,0.07,0.04,0.07,,0.09,,0.01,,,,0.065397315
,0.3,0.01,,,,,0.01,,,,0.09,0.07,,0.07,,,0.06,0.03,,,,,,0.08,0.2,0.08,0.12,0.08,0.08,0.08,,0.09,0.08,0.14,0.07,0.07,,0.06,0.09,0.12,0.16,,,0.07,0.04,0.08,,,,0.09,0.04,0.08,,0.11,,0.01,,,,0.06518873
,0.3,0.03,,,,,0.03,,,,0.03,0.08,,0.05,,,0.06,0.17,,,,,,0.06,0.16,0.08,0.09,0.08,0.06,0.08,,0.08,0.08,0.06,0.06,0.07,,0.06,0.07,0.08,0.09,,,0.08,0.03,0.12,,,,0.04,0.04,0.08,,0.12,,0.02,,,,0.06549554
,,0.47,,,,,,,,,0.05,0.02,,0.07,,,0.03,0.56,,,,,,0.02,,0.14,0.07,0.03,0.0,0.08,,0.01,0.76,0.25,0.07,0.07,,0.09,0.03,0.05,0.28,,,0.06,0.0,,,0.0,,0.0,0.0,0.0,,0.19,,,,,,0.04060716
,0.05,0.26,,,,,,,,,0.12,0.14,,0.07,,,0.1,0.09,,,0.15,,,0.21,0.14,0.26,0.14,0.15,0.1,0.4,,0.16,0.1,0.08,0.12,0.13,,0.17,0.18,0.1,0.13,,,0.17,,0.16,,,,0.15,,0.01,,0.07,,0.07,,,,0.062846035
,0.05,0.03,,,,,0.07,,,,0.02,0.04,,0.04,,,0.06,0.07,,,,,,0.16,0.09,0.04,0.09,0.09,0.07,0.09,,0.08,0.1,0.08,0.06,0.07,,0.05,0.07,0.02,0.18,,,0.07,0.05,0.07,,,,0.02,0.07,0.01,,0.12,,0.03,,,,0.06472262
,0.06,,,,,,,,,,0.1,0.07,,0.07,,,0.07,0.28,,,,,,0.12,0.06,0.15,0.16,0.1,0.13,0.12,,0.11,0.12,0.06,0.08,0.08,,0.09,0.12,0.08,0.09,,,0.12,0.1,0.05,,,,0.04,0.09,0.01,,0.18,,0.08,,,,0.06353465
,0.05,0.07,,,,,0.08,,,,0.03,0.06,,0.03,,,0.06,0.09,,,,,,0.07,,0.03,0.09,0.09,0.09,0.08,,0.07,0.12,0.11,0.07,0.06,,0.08,0.09,0.14,0.22,,,0.09,0.05,0.09,,,,0.05,0.05,0.03,,0.07,,0.06,,,,0.065146126
,0.06,0.34,,,,,,,,,0.11,0.08,,0.05,,,0.1,0.11,,,,,,0.1,0.14,0.07,0.14,0.1,0.1,0.13,,0.14,0.08,0.13,0.1,0.12,,0.09,0.1,0.07,0.08,,,0.14,,0.07,,,,0.06,,0.14,,0.12,,,,,,0.06345766
,0.05,,,,,,,,,,,,,0.06085497,,,0.032599214,,,,,,,0.033199888,,0.18,0.064563654,,,,,,,,0.13,0.11,,,0.033688713,,,,,,,,,,,0.08532764,,,,,,,,,,0.06325795
,,0.04,,,,,0.09,,,,0.04,0.06,,0.07,,,0.06,0.11,,,,,,0.08,0.1,0.04,0.06,0.08,0.06,0.08,,0.08,0.05,0.08,0.06,0.08,,0.05,0.08,0.05,0.14,,,0.08,0.09,0.09,,,,0.03,0.03,0.1,,0.12,,0.04,,,,0.06396075
,0.06,0.03,,,,,0.08,,,,0.08,0.07,,0.05,,,0.08,0.03,,,,,,0.06,0.09,0.07,0.07,0.09,0.06,0.06,,0.07,0.08,0.05,0.06,0.07,,0.05,0.07,0.1,0.14,,,0.09,0.05,0.09,,,,0.05,0.04,0.02,,0.14,,0.06,,,,0.0632369
,0.05,0.07,,,,,,,,,0.13,0.21,,0.09,,,0.1,0.12,,,0.14,,,0.12,0.16,,0.1,0.39,0.17,0.67,,0.3,0.1,0.23,0.17,0.17,,0.22,0.25,0.14,0.14,,,0.12,,,,,,0.2,,,,0.44,,,,,,0.10477736
,0.05,0.28,,,,,,,,,0.09,0.08,,0.06,,,0.06,0.01,,,,,,0.16,0.12,0.06,0.13,0.09,0.11,0.12,,0.09,0.08,0.08,0.08,0.07,,0.08,0.1,0.08,0.04,,,0.11,0.07,0.04,,,,0.04,0.35,0.03,,0.09,,,,,,0.064976774
,0.3,0.01,,,,,0.07,,,,0.02,0.07,,0.03,,,0.05,0.07,,,,,,0.07,0.09,0.04,0.09,0.08,0.08,0.15,,0.08,0.07,0.07,0.06,0.05,,0.05,0.08,0.09,0.21,,,0.06,0.06,0.1,,,,0.01,0.05,0.02,,0.13,,0.03,,,,0.0640578
,0.06,0.01,,,,,0.07,,,,0.06,0.07,,0.05,,,0.07,0.12,,,,,,0.1,,0.06,0.16,0.1,0.1,0.09,,0.14,0.11,0.07,0.07,0.08,,0.07,0.12,0.13,0.01,,,0.1,0.09,0.05,,,,0.08,0.08,0.01,,0.13,,0.05,,,,0.064824656
,0.1,0.01,,,,,0.08,,,,0.04,0.08,,0.07,,,0.09,0.11,,,,,,0.07,0.1,0.04,0.08,0.09,0.09,0.07,,0.08,0.1,0.05,0.07,0.08,,0.05,0.07,0.12,0.14,,,0.07,0.06,0.05,,,,0.02,0.04,0.01,,0.12,,0.02,,,,0.064183176
,0.3,0.02,,,,,0.08,,,,0.03,0.06,,0.05,,,0.08,0.04,,,,,,0.06,0.1,0.07,0.07,0.1,0.06,0.06,,0.08,0.08,0.06,0.06,0.06,,0.05,0.08,0.13,0.14,,,0.08,0.07,0.07,,,,0.03,0.04,0.03,,0.11,,0.02,,,,0.06386989
,0.06,0.02,,,,,,,,,0.08,0.07,,0.06,,,0.08,0.06,,,,,,0.08,0.07,0.11,0.14,0.1,0.12,0.12,,0.12,0.1,0.11,0.09,0.09,,0.11,0.12,0.1,0.11,,,0.1,,0.02,,,,0.06,,0.13,,0.12,,,,,,0.06403019
,0.05,0.07,,,,,,,,,0.2,0.29,,0.1,,,0.2,0.03,,,,,,0.26,0.1,0.06,0.11,0.14,0.16,0.07,,0.19,0.15,0.1,0.22,0.16,,0.09,0.2,0.43,0.13,,,0.17,0.13,,,,,0.05,0.06,0.26,,0.12,,0.02,,,,0.13259898
,0.06,0.14,,,,,0.1,,,,0.09,0.1,,0.04,,,0.07,0.04,,,,,,0.14,0.12,0.1,0.16,0.11,0.16,0.11,,0.11,0.1,0.08,0.08,0.07,,0.09,0.1,0.09,0.22,,,0.09,,0.08,,,,0.04,,0.04,,0.13,,0.08,,,,0.06302888
,0.07,0.03,,,,,0.08,,,,0.07,0.07,,0.05,,,0.08,0.13,,,,,,0.08,0.09,0.09,0.09,0.07,0.08,0.12,,0.1,0.09,0.04,0.06,0.06,,0.06,0.09,0.16,0.13,,,0.07,0.13,0.07,,,,0.03,0.07,0.05,,0.09,,0.01,,,,0.063775875
,0.07,0.01,,,,,0.06,,,,0.05,0.05,,0.05,,,0.06,0.03,,,,,,0.06,0.08,0.05,0.08,0.08,0.07,0.12,,0.07,0.06,0.06,0.06,0.05,,0.05,0.06,0.11,0.14,,,0.08,0.06,0.11,,,,0.04,0.03,0.01,,0.1,,0.01,,,,0.06405212
,,0.03,,,,,0.07,,,,0.09,0.08,,0.03,,,0.1,0.13,,,,,,0.16,,0.07,0.16,0.18,0.13,0.1,,0.11,0.13,0.09,0.07,0.06,,0.09,0.16,0.13,0.07,,,0.12,0.12,0.05,,,,0.14,0.05,0.01,,0.14,,0.07,,,,0.064207695
,0.014984554,0.3,,,,,,,,,0.09,0.06,,0.09,,,0.07,0.02,,,,,,0.13,0.12,0.07,0.14,0.09,0.1,0.09,,0.11,0.09,0.11,0.08,0.08,,0.09,0.1,0.05,0.04,,,0.1,,0.07,,,,0.08,,0.03,,0.16,,,,,,0.062889144
,0.05,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,,,,,,0.22,0.22,,,,,,,,,,,,,,,,,,,,,,,,0.15674241
,,0.03,,,,,0.08,,,,0.02,0.07,,0.06,,,0.07,0.17,,,,,,0.08,0.09,0.05,0.07,0.09,0.07,0.05,,0.07,0.11,0.1,0.06,0.06,,0.06,0.06,0.11,0.15,,,0.08,0.07,0.09,,,,0.03,0.05,0.02,,0.11,,0.03,,,,0.06224834
,0.3,0.03,,,,,0.05,,,,0.08,0.1,,0.07,,,0.06,0.08,,,,,,0.1,0.26,0.07,0.11,0.09,0.08,0.12,,0.1,0.06,0.05,0.07,0.06,,0.08,0.09,0.11,0.09,,,0.12,0.04,0.13,,,,0.04,0.04,0.07,,0.13,,0.01,,,,0.0666486
,0.07,0.06,,,,,0.06,,,,0.02,0.06,,0.05,,,0.07,0.18,,,,,,0.07,0.08,0.04,0.09,0.09,0.08,0.1,,0.06,0.06,0.05,0.06,0.06,,0.05,0.07,0.12,0.15,,,0.06,0.05,0.07,,,,0.04,0.05,0.02,,0.12,,0.03,,,,0.063216716
,0.05,0.07,,,,,0.08,,,,0.04,0.06,,0.04,,,0.07,0.12,,,,,,0.08,0.1,0.06,0.09,0.1,0.08,0.09,,0.08,0.12,0.06,0.06,0.09,,0.07,0.08,0.04,0.14,,,0.07,0.09,0.07,,,,0.04,0.06,0.03,,0.15,,0.03,,,,0.064683616
,0.05,0.02,,,,,0.08,,,,0.04,0.08,,0.04,,,0.06,0.04,,,,,,0.07,0.09,0.08,0.08,0.09,0.05,0.12,,0.07,0.11,0.07,0.06,0.06,,0.07,0.07,0.04,0.13,,,0.05,0.05,0.06,,,,0.04,0.03,0.01,,0.1,,0.03,,,,0.06432663
,0.05,0.04,,,,,0.08,,,,0.02,0.05,,0.04,,,0.06,0.18,,,,,,0.08,0.09,0.04,0.08,0.11,0.1,0.09,,0.08,0.08,0.06,0.06,0.06,,0.06,0.08,0.09,0.17,,,0.06,0.08,0.07,,,,0.04,0.05,0.03,,0.11,,0.06,,,,0.06437694
,0.05,0.08,,,,,,,,,0.17,0.13,,0.19,,,0.12,0.13,,,0.16,,,0.23,0.1,0.05,0.22,0.19,0.16,0.34,,0.22,0.11,0.19,0.14,0.19,,0.2,0.22,0.03,0.13,,,0.18,0.19,0.14,,,,0.18,,,,0.11,,,,,,0.061562788
,0.3,0.07,,,,,0.08,,,,0.05,0.07,,0.05,,,0.05,0.11,,,,,,0.06,0.09,0.05,0.09,0.1,0.08,0.06,,0.07,0.11,0.04,0.06,0.06,,0.05,0.06,0.12,0.12,,,0.07,0.14,0.05,,,,0.06,0.05,0.02,,0.1,,0.06,,,,0.0647884
,,0.14,,,,,0.08,,,,0.34,0.29,,0.3,,,0.44,0.25,,,0.12,,,0.27,,0.34,0.37,0.27,0.28,0.22,,0.46,0.32,0.39,0.22,0.21,,0.25,0.42,0.16,0.03,,,0.28,0.17,0.17,,,,0.17,0.17,0.25,,0.27,,0.01,,,,0.10635619
